@RELATION "peg_in_hole_clearance"

@ATTRIBUTE cp0 NUMERIC
@ATTRIBUTE cp1 NUMERIC
@ATTRIBUTE cp2 NUMERIC
@ATTRIBUTE fv1 NUMERIC
@ATTRIBUTE fv2 NUMERIC
@ATTRIBUTE fv3 NUMERIC
@ATTRIBUTE fv4 NUMERIC
@ATTRIBUTE clearance NUMERIC

@DATA
0.399712630494,0.100280000000,0.547298970951,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-6.191383306491
0.399712630494,0.100280000000,0.518493761953,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-7.356861530769
0.399712630494,0.100280000000,0.489688552956,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-8.521393508414
0.399712630494,0.100280000000,0.460883343959,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-9.685003905552
0.399712630494,0.100280000000,0.432078134961,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-10.847717295717
0.399712630494,0.100280000000,0.403272925964,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-12.009558162039
0.399712630494,0.100280000000,0.374467716966,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-13.155069415788
0.399712630494,0.100280000000,0.345662507969,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-13.896001582113
0.399712630494,0.100280000000,0.316857298972,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-13.650694027126
0.399712630494,0.100280000000,0.288052089974,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-13.020697280786
0.399712630494,0.100280000000,0.259246880977,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-11.948428010808
0.399712630494,0.100280000000,0.230441671979,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-10.822441678449
0.399712630494,0.100280000000,0.201636462982,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-9.674078129409
0.399712630494,0.100280000000,0.172831253984,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-8.520917384336
0.399712630494,0.100280000000,0.144026044987,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-7.357236058194
0.399712630494,0.100280000000,0.115220835990,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-6.193625504576
0.399712630494,0.100280000000,0.086415626992,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-5.030060164052
0.399712630494,0.100280000000,0.057610417995,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-3.866514481261
0.399712630494,0.100280000000,0.028805208997,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-2.702962902665
0.399712630494,0.100280000000,0E-12,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-1.539379874305
0.399712630494,0.310806315789,0.345662507969,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-0.557982383602
0.399712630494,0.310806315789,0.316857298972,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-1.701751419349
0.399712630494,0.310806315789,0.288052089974,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-2.844918639438
0.399712630494,0.310806315789,0.259246880977,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-3.964368999189
0.399712630494,0.310806315789,0.230441671979,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-5.080766009628
0.399712630494,0.310806315789,0.201636462982,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-6.165691180275
0.399712630494,0.310806315789,0.172831253984,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-7.202456029318
0.399712630494,0.310806315789,0.144026044987,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-8.113358416962
0.399712630494,0.310806315789,0.115220835990,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-8.773193401324
0.399712630494,0.310806315789,0.086415626992,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-9.242861219377
0.399712630494,0.310806315789,0.057610417995,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-9.630885838499
0.399712630494,0.310806315789,0.028805208997,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-9.922749370518
0.399712630494,0.310806315789,0E-12,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-10.214543015753
0.378659998915,0.100280000000,0.547298970951,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-6.012871375085
0.378659998915,0.100280000000,0.518493761953,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-7.138043670655
0.378659998915,0.100280000000,0.489688552956,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-8.259783326163
0.378659998915,0.100280000000,0.460883343959,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-9.380554800082
0.378659998915,0.100280000000,0.432078134961,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-10.500450772117
0.378659998915,0.100280000000,0.403272925964,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-11.619494839519
0.378659998915,0.100280000000,0.374467716966,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-12.737710513031
0.378659998915,0.100280000000,0.345662507969,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-13.855121218962
0.378659998915,0.100280000000,0.316857298972,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-13.674857101551
0.378659998915,0.100280000000,0.288052089974,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-13.431138411343
0.378659998915,0.100280000000,0.259246880977,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-12.692942960740
0.378659998915,0.100280000000,0.230441671979,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-11.582079592906
0.378659998915,0.100280000000,0.201636462982,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-10.464206758443
0.378659998915,0.100280000000,0.172831253984,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-9.344161283520
0.378659998915,0.100280000000,0.144026044987,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-8.219617556353
0.378659998915,0.100280000000,0.115220835990,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-7.095158396788
0.378659998915,0.100280000000,0.086415626992,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-5.970759852188
0.378659998915,0.100280000000,0.057610417995,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-4.846397975242
0.378659998915,0.100280000000,0.028805208997,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-3.722048821919
0.378659998915,0.100280000000,0E-12,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-2.597688449433
0.378659998915,0.310806315789,0.316857298972,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-1.072909438343
0.378659998915,0.310806315789,0.288052089974,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-2.143480243136
0.378659998915,0.310806315789,0.259246880977,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-3.213519073775
0.378659998915,0.310806315789,0.230441671979,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-4.262804736494
0.378659998915,0.310806315789,0.201636462982,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-5.289602148434
0.378659998915,0.310806315789,0.172831253984,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-6.266692617827
0.378659998915,0.310806315789,0.144026044987,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-7.161221522474
0.378659998915,0.310806315789,0.115220835990,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-7.904750690821
0.378659998915,0.310806315789,0.086415626992,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-8.484511555004
0.378659998915,0.310806315789,0.057610417995,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-8.933109077024
0.378659998915,0.310806315789,0.028805208997,0.079323046875,0.266368750000,0.502379296875,0.752100000000,-9.309267428670
